#,System call,10240,10586,14393,15063,16299,17134,17763,18362,18363,19041,19042,19043,19044,19045,22000,20348,22621,22631,25398,26100,26085
230,NtMapViewOfSectionEx,,,,,,0x010d,0x010e,0x010f,0x010f,0x0114,0x0114,0x0114,0x0115,0x0115,0x011a,0x011b,0x011c,0x011c,0x011d,0x011e,0x011e
231,NtMarshallTransaction,,,,,,,,,,,,,,,,,,,,,
232,NtModifyBootEntry,0x0102,0x0105,0x0107,0x010b,0x010c,0x010e,0x010f,0x0110,0x0110,0x0115,0x0115,0x0115,0x0116,0x0116,0x011b,0x011c,0x011d,0x011d,0x011e,0x011f,0x011f
233,NtModifyDriverEntry,0x0103,0x0106,0x0108,0x010c,0x010d,0x010f,0x0110,0x0111,0x0111,0x0116,0x0116,0x0116,0x0117,0x0117,0x011c,0x011d,0x011e,0x011e,0x011f,0x0120,0x0120
234,NtNotifyChangeDirectoryFile,0x0104,0x0107,0x0109,0x010d,0x010e,0x0110,0x0111,0x0112,0x0112,0x0117,0x0117,0x0117,0x0118,0x0118,0x011d,0x011e,0x011f,0x011f,0x0120,0x0121,0x0121
235,NtNotifyChangeDirectoryFileEx,,,,,0x010f,0x0111,0x0112,0x0113,0x0113,0x0118,0x0118,0x0118,0x0119,0x0119,0x011e,0x011f,0x0120,0x0120,0x0121,0x0122,0x0122
236,NtNotifyChangeKey,0x0105,0x0108,0x010a,0x010e,0x0110,0x0112,0x0113,0x0114,0x0114,0x0119,0x0119,0x0119,0x011a,0x011a,0x011f,0x0120,0x0121,0x0121,0x0122,0x0123,0x0123
237,NtNotifyChangeMultipleKeys,0x0106,0x0109,0x010b,0x010f,0x0111,0x0113,0x0114,0x0115,0x0115,0x011a,0x011a,0x011a,0x011b,0x011b,0x0120,0x0121,0x0122,0x0122,0x0123,0x0124,0x0124
238,NtNotifyChangeSession,0x0107,0x010a,0x010c,0x0110,0x0112,0x0114,0x0115,0x0116,0x0116,0x011b,0x011b,0x011b,0x011c,0x011c,0x0121,0x0122,0x0123,0x0123,0x0124,0x0125,0x0125
239,NtOpenCpuPartition,,,,,,,,,,,,,,,,,0x0124,0x0124,0x0125,0x0126,0x0126
240,NtOpenDirectoryObject,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058
241,NtOpenEnlistment,0x0108,0x010b,0x010d,0x0111,0x0113,0x0115,0x0116,0x0117,0x0117,0x011c,0x011c,0x011c,0x011d,0x011d,0x0122,0x0123,0x0125,0x0125,0x0126,0x0127,0x0127
242,NtOpenEvent,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040,0x0040
243,NtOpenEventPair,0x0109,0x010c,0x010e,0x0112,0x0114,0x0116,0x0117,0x0118,0x0118,0x011d,0x011d,0x011d,0x011e,0x011e,0x0123,0x0124,0x0126,0x0126,0x0127,0x0128,0x0128
244,NtOpenFile,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033,0x0033
245,NtOpenIoCompletion,0x010a,0x010d,0x010f,0x0113,0x0115,0x0117,0x0118,0x0119,0x0119,0x011e,0x011e,0x011e,0x011f,0x011f,0x0124,0x0125,0x0127,0x0127,0x0128,0x0129,0x0129
246,NtOpenJobObject,0x010b,0x010e,0x0110,0x0114,0x0116,0x0118,0x0119,0x011a,0x011a,0x011f,0x011f,0x011f,0x0120,0x0120,0x0125,0x0126,0x0128,0x0128,0x0129,0x012a,0x012a
247,NtOpenKey,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012,0x0012
248,NtOpenKeyEx,0x010c,0x010f,0x0111,0x0115,0x0117,0x0119,0x011a,0x011b,0x011b,0x0120,0x0120,0x0120,0x0121,0x0121,0x0126,0x0127,0x0129,0x0129,0x012a,0x012b,0x012b
249,NtOpenKeyTransacted,0x010d,0x0110,0x0112,0x0116,0x0118,0x011a,0x011b,0x011c,0x011c,0x0121,0x0121,0x0121,0x0122,0x0122,0x0127,0x0128,0x012a,0x012a,0x012b,0x012c,0x012c
250,NtOpenKeyTransactedEx,0x010e,0x0111,0x0113,0x0117,0x0119,0x011b,0x011c,0x011d,0x011d,0x0122,0x0122,0x0122,0x0123,0x0123,0x0128,0x0129,0x012b,0x012b,0x012c,0x012d,0x012d
251,NtOpenKeyedEvent,0x010f,0x0112,0x0114,0x0118,0x011a,0x011c,0x011d,0x011e,0x011e,0x0123,0x0123,0x0123,0x0124,0x0124,0x0129,0x012a,0x012c,0x012c,0x012d,0x012e,0x012e
252,NtOpenMutant,0x0110,0x0113,0x0115,0x0119,0x011b,0x011d,0x011e,0x011f,0x011f,0x0124,0x0124,0x0124,0x0125,0x0125,0x012a,0x012b,0x012d,0x012d,0x012e,0x012f,0x012f
253,NtOpenObjectAuditAlarm,0x0111,0x0114,0x0116,0x011a,0x011c,0x011e,0x011f,0x0120,0x0120,0x0125,0x0125,0x0125,0x0126,0x0126,0x012b,0x012c,0x012e,0x012e,0x012f,0x0130,0x0130
254,NtOpenPartition,0x0112,0x0115,0x0117,0x011b,0x011d,0x011f,0x0120,0x0121,0x0121,0x0126,0x0126,0x0126,0x0127,0x0127,0x012c,0x012d,0x012f,0x012f,0x0130,0x0131,0x0131
255,NtOpenPrivateNamespace,0x0113,0x0116,0x0118,0x011c,0x011e,0x0120,0x0121,0x0122,0x0122,0x0127,0x0127,0x0127,0x0128,0x0128,0x012d,0x012e,0x0130,0x0130,0x0131,0x0132,0x0132
256,NtOpenProcess,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026,0x0026
257,NtOpenProcessToken,0x0114,0x0117,0x0119,0x011d,0x011f,0x0121,0x0122,0x0123,0x0123,0x0128,0x0128,0x0128,0x0129,0x0129,0x012e,0x012f,0x0131,0x0131,0x0132,0x0133,0x0133
258,NtOpenProcessTokenEx,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030,0x0030
259,NtOpenRegistryTransaction,,,0x011a,0x011e,0x0120,0x0122,0x0123,0x0124,0x0124,0x0129,0x0129,0x0129,0x012a,0x012a,0x012f,0x0130,0x0132,0x0132,0x0133,0x0134,0x0134
260,NtOpenResourceManager,0x0115,0x0118,0x011b,0x011f,0x0121,0x0123,0x0124,0x0125,0x0125,0x012a,0x012a,0x012a,0x012b,0x012b,0x0130,0x0131,0x0133,0x0133,0x0134,0x0135,0x0135
261,NtOpenSection,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037,0x0037
262,NtOpenSemaphore,0x0116,0x0119,0x011c,0x0120,0x0122,0x0124,0x0125,0x0126,0x0126,0x012b,0x012b,0x012b,0x012c,0x012c,0x0131,0x0132,0x0134,0x0134,0x0135,0x0136,0x0136
263,NtOpenSession,0x0117,0x011a,0x011d,0x0121,0x0123,0x0125,0x0126,0x0127,0x0127,0x012c,0x012c,0x012c,0x012d,0x012d,0x0132,0x0133,0x0135,0x0135,0x0136,0x0137,0x0137
264,NtOpenSymbolicLinkObject,0x0118,0x011b,0x011e,0x0122,0x0124,0x0126,0x0127,0x0128,0x0128,0x012d,0x012d,0x012d,0x012e,0x012e,0x0133,0x0134,0x0136,0x0136,0x0137,0x0138,0x0138
265,NtOpenThread,0x0119,0x011c,0x011f,0x0123,0x0125,0x0127,0x0128,0x0129,0x0129,0x012e,0x012e,0x012e,0x012f,0x012f,0x0134,0x0135,0x0137,0x0137,0x0138,0x0139,0x0139
266,NtOpenThreadToken,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024,0x0024
267,NtOpenThreadTokenEx,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f,0x002f
268,NtOpenTimer,0x011a,0x011d,0x0120,0x0124,0x0126,0x0128,0x0129,0x012a,0x012a,0x012f,0x012f,0x012f,0x0130,0x0130,0x0135,0x0136,0x0138,0x0138,0x0139,0x013a,0x013a
269,NtOpenTransaction,0x011b,0x011e,0x0121,0x0125,0x0127,0x0129,0x012a,0x012b,0x012b,0x0130,0x0130,0x0130,0x0131,0x0131,0x0136,0x0137,0x0139,0x0139,0x013a,0x013b,0x013b
270,NtOpenTransactionManager,0x011c,0x011f,0x0122,0x0126,0x0128,0x012a,0x012b,0x012c,0x012c,0x0131,0x0131,0x0131,0x0132,0x0132,0x0137,0x0138,0x013a,0x013a,0x013b,0x013c,0x013c
271,NtPlugPlayControl,0x011d,0x0120,0x0123,0x0127,0x0129,0x012b,0x012c,0x012d,0x012d,0x0132,0x0132,0x0132,0x0133,0x0133,0x0138,0x0139,0x013b,0x013b,0x013c,0x013d,0x013d
272,NtPowerInformation,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f
273,NtPrePrepareComplete,0x011e,0x0121,0x0124,0x0128,0x012a,0x012c,0x012d,0x012e,0x012e,0x0133,0x0133,0x0133,0x0134,0x0134,0x0139,0x013a,0x013c,0x013c,0x013d,0x013e,0x013e
274,NtPrePrepareEnlistment,0x011f,0x0122,0x0125,0x0129,0x012b,0x012d,0x012e,0x012f,0x012f,0x0134,0x0134,0x0134,0x0135,0x0135,0x013a,0x013b,0x013d,0x013d,0x013e,0x013f,0x013f
275,NtPrepareComplete,0x0120,0x0123,0x0126,0x012a,0x012c,0x012e,0x012f,0x0130,0x0130,0x0135,0x0135,0x0135,0x0136,0x0136,0x013b,0x013c,0x013e,0x013e,0x013f,0x0140,0x0140
276,NtPrepareEnlistment,0x0121,0x0124,0x0127,0x012b,0x012d,0x012f,0x0130,0x0131,0x0131,0x0136,0x0136,0x0136,0x0137,0x0137,0x013c,0x013d,0x013f,0x013f,0x0140,0x0141,0x0141
277,NtPrivilegeCheck,0x0122,0x0125,0x0128,0x012c,0x012e,0x0130,0x0131,0x0132,0x0132,0x0137,0x0137,0x0137,0x0138,0x0138,0x013d,0x013e,0x0140,0x0140,0x0141,0x0142,0x0142
278,NtPrivilegeObjectAuditAlarm,0x0123,0x0126,0x0129,0x012d,0x012f,0x0131,0x0132,0x0133,0x0133,0x0138,0x0138,0x0138,0x0139,0x0139,0x013e,0x013f,0x0141,0x0141,0x0142,0x0143,0x0143
279,NtPrivilegedServiceAuditAlarm,0x0124,0x0127,0x012a,0x012e,0x0130,0x0132,0x0133,0x0134,0x0134,0x0139,0x0139,0x0139,0x013a,0x013a,0x013f,0x0140,0x0142,0x0142,0x0143,0x0144,0x0144
280,NtPropagationComplete,0x0125,0x0128,0x012b,0x012f,0x0131,0x0133,0x0134,0x0135,0x0135,0x013a,0x013a,0x013a,0x013b,0x013b,0x0140,0x0141,0x0143,0x0143,0x0144,0x0145,0x0145
281,NtPropagationFailed,0x0126,0x0129,0x012c,0x0130,0x0132,0x0134,0x0135,0x0136,0x0136,0x013b,0x013b,0x013b,0x013c,0x013c,0x0141,0x0142,0x0144,0x0144,0x0145,0x0146,0x0146
282,NtProtectVirtualMemory,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050,0x0050
283,NtPssCaptureVaSpaceBulk,,,,,,,,,,0x013c,0x013c,0x013c,0x013d,0x013d,0x0142,0x0143,0x0145,0x0145,0x0146,0x0147,0x0147
284,NtPullTransaction,,,,,,,,,,,,,,,,,,,,,
285,NtPulseEvent,0x0127,0x012a,0x012d,0x0131,0x0133,0x0135,0x0136,0x0137,0x0137,0x013d,0x013d,0x013d,0x013e,0x013e,0x0143,0x0144,0x0146,0x0146,0x0147,0x0148,0x0148
286,NtQueryAttributesFile,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d,0x003d
287,NtQueryAuxiliaryCounterFrequency,,,,0x0132,0x0134,0x0136,0x0137,0x0138,0x0138,0x013e,0x013e,0x013e,0x013f,0x013f,0x0144,0x0145,0x0147,0x0147,0x0148,0x0149,0x0149
288,NtQueryBootEntryOrder,0x0128,0x012b,0x012e,0x0133,0x0135,0x0137,0x0138,0x0139,0x0139,0x013f,0x013f,0x013f,0x0140,0x0140,0x0145,0x0146,0x0148,0x0148,0x0149,0x014a,0x014a
289,NtQueryBootOptions,0x0129,0x012c,0x012f,0x0134,0x0136,0x0138,0x0139,0x013a,0x013a,0x0140,0x0140,0x0140,0x0141,0x0141,0x0146,0x0147,0x0149,0x0149,0x014a,0x014b,0x014b
290,NtQueryDebugFilterState,0x012a,0x012d,0x0130,0x0135,0x0137,0x0139,0x013a,0x013b,0x013b,0x0141,0x0141,0x0141,0x0142,0x0142,0x0147,0x0148,0x014a,0x014a,0x014b,0x014c,0x014c
291,NtQueryDefaultLocale,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015,0x0015
292,NtQueryDefaultUILanguage,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044,0x0044
293,NtQueryDirectoryFile,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035,0x0035
294,NtQueryDirectoryFileEx,,,,,0x0138,0x013a,0x013b,0x013c,0x013c,0x0142,0x0142,0x0142,0x0143,0x0143,0x0148,0x0149,0x014b,0x014b,0x014c,0x014d,0x014d
295,NtQueryDirectoryObject,0x012b,0x012e,0x0131,0x0136,0x0139,0x013b,0x013c,0x013d,0x013d,0x0143,0x0143,0x0143,0x0144,0x0144,0x0149,0x014a,0x014c,0x014c,0x014d,0x014e,0x014e
296,NtQueryDriverEntryOrder,0x012c,0x012f,0x0132,0x0137,0x013a,0x013c,0x013d,0x013e,0x013e,0x0144,0x0144,0x0144,0x0145,0x0145,0x014a,0x014b,0x014d,0x014d,0x014e,0x014f,0x014f
297,NtQueryEaFile,0x012d,0x0130,0x0133,0x0138,0x013b,0x013d,0x013e,0x013f,0x013f,0x0145,0x0145,0x0145,0x0146,0x0146,0x014b,0x014c,0x014e,0x014e,0x014f,0x0150,0x0150
298,NtQueryEvent,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056
299,NtQueryFullAttributesFile,0x012e,0x0131,0x0134,0x0139,0x013c,0x013e,0x013f,0x0140,0x0140,0x0146,0x0146,0x0146,0x0147,0x0147,0x014c,0x014d,0x014f,0x014f,0x0150,0x0151,0x0151
300,NtQueryInformationAtom,0x012f,0x0132,0x0135,0x013a,0x013d,0x013f,0x0140,0x0141,0x0141,0x0147,0x0147,0x0147,0x0148,0x0148,0x014d,0x014e,0x0150,0x0150,0x0151,0x0152,0x0152
301,NtQueryInformationByName,,,,0x013b,0x013e,0x0140,0x0141,0x0142,0x0142,0x0148,0x0148,0x0148,0x0149,0x0149,0x014e,0x014f,0x0151,0x0151,0x0152,0x0153,0x0153
302,NtQueryInformationCpuPartition,,,,,,,,,,,,,,,,,0x0152,0x0152,0x0153,0x0154,0x0154
303,NtQueryInformationEnlistment,0x0130,0x0133,0x0136,0x013c,0x013f,0x0141,0x0142,0x0143,0x0143,0x0149,0x0149,0x0149,0x014a,0x014a,0x014f,0x0150,0x0153,0x0153,0x0154,0x0155,0x0155
304,NtQueryInformationFile,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011,0x0011
305,NtQueryInformationJobObject,0x0131,0x0134,0x0137,0x013d,0x0140,0x0142,0x0143,0x0144,0x0144,0x014a,0x014a,0x014a,0x014b,0x014b,0x0150,0x0151,0x0154,0x0154,0x0155,0x0156,0x0156
306,NtQueryInformationPort,0x0132,0x0135,0x0138,0x013e,0x0141,0x0143,0x0144,0x0145,0x0145,0x014b,0x014b,0x014b,0x014c,0x014c,0x0151,0x0152,0x0155,0x0155,0x0156,0x0157,0x0157
307,NtQueryInformationProcess,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019,0x0019
308,NtQueryInformationResourceManager,0x0133,0x0136,0x0139,0x013f,0x0142,0x0144,0x0145,0x0146,0x0146,0x014c,0x014c,0x014c,0x014d,0x014d,0x0152,0x0153,0x0156,0x0156,0x0157,0x0158,0x0158
309,NtQueryInformationThread,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025,0x0025
310,NtQueryInformationToken,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021,0x0021
311,NtQueryInformationTransaction,0x0134,0x0137,0x013a,0x0140,0x0143,0x0145,0x0146,0x0147,0x0147,0x014d,0x014d,0x014d,0x014e,0x014e,0x0153,0x0154,0x0157,0x0157,0x0158,0x0159,0x0159
312,NtQueryInformationTransactionManager,0x0135,0x0138,0x013b,0x0141,0x0144,0x0146,0x0147,0x0148,0x0148,0x014e,0x014e,0x014e,0x014f,0x014f,0x0154,0x0155,0x0158,0x0158,0x0159,0x015a,0x015a
313,NtQueryInformationWorkerFactory,0x0136,0x0139,0x013c,0x0142,0x0145,0x0147,0x0148,0x0149,0x0149,0x014f,0x014f,0x014f,0x0150,0x0150,0x0155,0x0156,0x0159,0x0159,0x015a,0x015b,0x015b
314,NtQueryInstallUILanguage,0x0137,0x013a,0x013d,0x0143,0x0146,0x0148,0x0149,0x014a,0x014a,0x0150,0x0150,0x0150,0x0151,0x0151,0x0156,0x0157,0x015a,0x015a,0x015b,0x015c,0x015c
315,NtQueryIntervalProfile,0x0138,0x013b,0x013e,0x0144,0x0147,0x0149,0x014a,0x014b,0x014b,0x0151,0x0151,0x0151,0x0152,0x0152,0x0157,0x0158,0x015b,0x015b,0x015c,0x015d,0x015d
316,NtQueryIoCompletion,0x0139,0x013c,0x013f,0x0145,0x0148,0x014a,0x014b,0x014c,0x014c,0x0152,0x0152,0x0152,0x0153,0x0153,0x0158,0x0159,0x015c,0x015c,0x015d,0x015e,0x015e
317,NtQueryIoRingCapabilities,,,,,,,,,,,,,,,,0x015a,0x015d,0x015d,0x015e,0x015f,0x015f
318,NtQueryKey,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016,0x0016
319,NtQueryLicenseValue,0x013a,0x013d,0x0140,0x0146,0x0149,0x014b,0x014c,0x014d,0x014d,0x0153,0x0153,0x0153,0x0154,0x0154,0x0159,0x015b,0x015e,0x015e,0x015f,0x0160,0x0160
320,NtQueryMultipleValueKey,0x013b,0x013e,0x0141,0x0147,0x014a,0x014c,0x014d,0x014e,0x014e,0x0154,0x0154,0x0154,0x0155,0x0155,0x015a,0x015c,0x015f,0x015f,0x0160,0x0161,0x0161
321,NtQueryMutant,0x013c,0x013f,0x0142,0x0148,0x014b,0x014d,0x014e,0x014f,0x014f,0x0155,0x0155,0x0155,0x0156,0x0156,0x015b,0x015d,0x0160,0x0160,0x0161,0x0162,0x0162
322,NtQueryObject,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010,0x0010
323,NtQueryOpenSubKeys,0x013d,0x0140,0x0143,0x0149,0x014c,0x014e,0x014f,0x0150,0x0150,0x0156,0x0156,0x0156,0x0157,0x0157,0x015c,0x015e,0x0161,0x0161,0x0162,0x0163,0x0163
324,NtQueryOpenSubKeysEx,0x013e,0x0141,0x0144,0x014a,0x014d,0x014f,0x0150,0x0151,0x0151,0x0157,0x0157,0x0157,0x0158,0x0158,0x015d,0x015f,0x0162,0x0162,0x0163,0x0164,0x0164
325,NtQueryPerformanceCounter,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031,0x0031
326,NtQueryPortInformationProcess,0x013f,0x0142,0x0145,0x014b,0x014e,0x0150,0x0151,0x0152,0x0152,0x0158,0x0158,0x0158,0x0159,0x0159,0x015e,0x0160,0x0163,0x0163,0x0164,0x0165,0x0165
327,NtQueryQuotaInformationFile,0x0140,0x0143,0x0146,0x014c,0x014f,0x0151,0x0152,0x0153,0x0153,0x0159,0x0159,0x0159,0x015a,0x015a,0x015f,0x0161,0x0164,0x0164,0x0165,0x0166,0x0166
328,NtQuerySection,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051,0x0051
329,NtQuerySecurityAttributesToken,0x0141,0x0144,0x0147,0x014d,0x0150,0x0152,0x0153,0x0154,0x0154,0x015a,0x015a,0x015a,0x015b,0x015b,0x0160,0x0162,0x0165,0x0165,0x0166,0x0167,0x0167
330,NtQuerySecurityObject,0x0142,0x0145,0x0148,0x014e,0x0151,0x0153,0x0154,0x0155,0x0155,0x015b,0x015b,0x015b,0x015c,0x015c,0x0161,0x0163,0x0166,0x0166,0x0167,0x0168,0x0168
331,NtQuerySecurityPolicy,,,0x0149,0x014f,0x0152,0x0154,0x0155,0x0156,0x0156,0x015c,0x015c,0x015c,0x015d,0x015d,0x0162,0x0164,0x0167,0x0167,0x0168,0x0169,0x0169
332,NtQuerySemaphore,0x0143,0x0146,0x014a,0x0150,0x0153,0x0155,0x0156,0x0157,0x0157,0x015d,0x015d,0x015d,0x015e,0x015e,0x0163,0x0165,0x0168,0x0168,0x0169,0x016a,0x016a
333,NtQuerySymbolicLinkObject,0x0144,0x0147,0x014b,0x0151,0x0154,0x0156,0x0157,0x0158,0x0158,0x015e,0x015e,0x015e,0x015f,0x015f,0x0164,0x0166,0x0169,0x0169,0x016a,0x016b,0x016b
334,NtQuerySystemEnvironmentValue,0x0145,0x0148,0x014c,0x0152,0x0155,0x0157,0x0158,0x0159,0x0159,0x015f,0x015f,0x015f,0x0160,0x0160,0x0165,0x0167,0x016a,0x016a,0x016b,0x016c,0x016c
335,NtQuerySystemEnvironmentValueEx,0x0146,0x0149,0x014d,0x0153,0x0156,0x0158,0x0159,0x015a,0x015a,0x0160,0x0160,0x0160,0x0161,0x0161,0x0166,0x0168,0x016b,0x016b,0x016c,0x016d,0x016d
336,NtQuerySystemInformation,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036,0x0036
337,NtQuerySystemInformationEx,0x0147,0x014a,0x014e,0x0154,0x0157,0x0159,0x015a,0x015b,0x015b,0x0161,0x0161,0x0161,0x0162,0x0162,0x0167,0x0169,0x016c,0x016c,0x016d,0x016e,0x016e
338,NtQuerySystemTime,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a
339,NtQueryTimer,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038,0x0038
340,NtQueryTimerResolution,0x0148,0x014b,0x014f,0x0155,0x0158,0x015a,0x015b,0x015c,0x015c,0x0162,0x0162,0x0162,0x0163,0x0163,0x0168,0x016a,0x016d,0x016d,0x016e,0x016f,0x016f
341,NtQueryValueKey,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017,0x0017
342,NtQueryVirtualMemory,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023,0x0023
343,NtQueryVolumeInformationFile,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049,0x0049
344,NtQueryWnfStateData,0x0149,0x014c,0x0150,0x0156,0x0159,0x015b,0x015c,0x015d,0x015d,0x0163,0x0163,0x0163,0x0164,0x0164,0x0169,0x016b,0x016e,0x016e,0x016f,0x0170,0x0170
345,NtQueryWnfStateNameInformation,0x014a,0x014d,0x0151,0x0157,0x015a,0x015c,0x015d,0x015e,0x015e,0x0164,0x0164,0x0164,0x0165,0x0165,0x016a,0x016c,0x016f,0x016f,0x0170,0x0171,0x0171
346,NtQueueApcThread,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045,0x0045
347,NtQueueApcThreadEx,0x014b,0x014e,0x0152,0x0158,0x015b,0x015d,0x015e,0x015f,0x015f,0x0165,0x0165,0x0165,0x0166,0x0166,0x016b,0x016d,0x0170,0x0170,0x0171,0x0172,0x0172
348,NtQueueApcThreadEx2,,,,,,,,,,,,,0x0167,0x0167,0x016c,0x016e,0x0171,0x0171,0x0172,0x0173,0x0173
349,NtRaiseException,0x014c,0x014f,0x0153,0x0159,0x015c,0x015e,0x015f,0x0160,0x0160,0x0166,0x0166,0x0166,0x0168,0x0168,0x016d,0x016f,0x0172,0x0172,0x0173,0x0174,0x0174
350,NtRaiseHardError,0x014d,0x0150,0x0154,0x015a,0x015d,0x015f,0x0160,0x0161,0x0161,0x0167,0x0167,0x0167,0x0169,0x0169,0x016e,0x0170,0x0173,0x0173,0x0174,0x0175,0x0175
